0,0,0
1,0.000705792,0.00262668
2,0.00295226,0.00431906
3,0.00581369,0.00481839
4,0.00884595,0.00495205
5,0.0119224,0.00498736
6,0.0150093,0.00499667
7,0.0180977,0.00499912
8,0.0211854,0.00499975
9,0.0242716,0.00499993
10,0.0273563,0.005
11,0.0304393,0.00500002
12,0.0335207,0.00500001
13,0.0366004,0.005
14,0.0396785,0.005
15,0.0427549,0.005
16,0.0458297,0.005
17,0.0489028,0.005
18,0.0519743,0.005
19,0.0550441,0.005
20,0.0581122,0.005
21,0.0611787,0.005
22,0.0642435,0.005
23,0.0673066,0.005
24,0.0703681,0.005
25,0.0734279,0.005
26,0.076486,0.005
27,0.0795424,0.005
28,0.0825971,0.005
29,0.0856502,0.005
30,0.0887015,0.005
31,0.0917512,0.005
32,0.0947992,0.005
33,0.0978455,0.005
34,0.10089,0.005
35,0.103933,0.005
36,0.106974,0.005
37,0.110014,0.005
38,0.113051,0.005
39,0.116087,0.005
40,0.119122,0.005
41,0.122154,0.005
42,0.125185,0.005
43,0.128214,0.005
44,0.131242,0.005
45,0.134268,0.005
46,0.137292,0.005
47,0.140314,0.005
48,0.143334,0.005
49,0.146353,0.005
50,0.14937,0.005
51,0.152385,0.005
52,0.155399,0.005
53,0.158411,0.005
54,0.161421,0.005
55,0.164429,0.005
56,0.167436,0.005
57,0.170441,0.005
58,0.173444,0.005
59,0.176445,0.005
60,0.179444,0.005
61,0.182442,0.005
62,0.185438,0.005
63,0.188432,0.005
64,0.191425,0.005
65,0.194415,0.005
66,0.197404,0.005
67,0.200391,0.005
68,0.203376,0.005
69,0.20636,0.005
70,0.209342,0.005
71,0.212322,0.005
72,0.2153,0.005
73,0.218276,0.005
74,0.22125,0.005
75,0.224223,0.005
76,0.227194,0.005
77,0.230163,0.005
78,0.23313,0.005
79,0.236096,0.005
80,0.239059,0.005
81,0.242021,0.005
82,0.244981,0.005
83,0.247939,0.005
84,0.250896,0.005
85,0.25385,0.005
86,0.256803,0.005
87,0.259754,0.005
88,0.262703,0.005
89,0.26565,0.005
90,0.268595,0.005
91,0.271538,0.005
92,0.27448,0.005
93,0.27742,0.005
94,0.280358,0.005
95,0.283294,0.005
96,0.286228,0.005
97,0.28916,0.005
98,0.29209,0.005
99,0.295019,0.005
100,0.297946,0.005
101,0.30087,0.005
102,0.303793,0.005
103,0.306714,0.005
104,0.309633,0.005
105,0.312551,0.005
106,0.315466,0.005
107,0.318379,0.005
108,0.321291,0.005
109,0.324201,0.005
110,0.327108,0.005
111,0.330014,0.005
112,0.332918,0.005
113,0.33582,0.005
114,0.33872,0.005
115,0.341619,0.005
116,0.344515,0.005
117,0.347409,0.005
118,0.350302,0.005
119,0.353192,0.005
120,0.356081,0.005
121,0.358967,0.005
122,0.361852,0.005
123,0.364735,0.005
124,0.367616,0.005
125,0.370495,0.005
126,0.373372,0.005
127,0.376247,0.005
128,0.37912,0.005
129,0.381991,0.005
130,0.38486,0.005
131,0.387727,0.005
132,0.390592,0.005
133,0.393455,0.005
134,0.396317,0.005
135,0.399176,0.005
136,0.402033,0.005
137,0.404888,0.005
138,0.407742,0.005
139,0.410593,0.005
140,0.413443,0.005
141,0.41629,0.005
142,0.419135,0.005
143,0.421979,0.005
144,0.42482,0.005
145,0.427659,0.005
146,0.430497,0.005
147,0.433332,0.005
148,0.436165,0.005
149,0.438997,0.005
150,0.441826,0.005
151,0.444653,0.005
152,0.447479,0.005
153,0.450302,0.005
154,0.453123,0.005
155,0.455942,0.005
156,0.458759,0.005
157,0.461575,0.005
158,0.464388,0.005
159,0.467199,0.005
160,0.470008,0.005
161,0.472815,0.005
162,0.475619,0.005
163,0.478422,0.005
164,0.481223,0.005
165,0.484022,0.005
166,0.486818,0.005
167,0.489613,0.005
168,0.492405,0.005
169,0.495196,0.005
170,0.497984,0.005
171,0.50077,0.005
172,0.503555,0.005
173,0.506337,0.005
174,0.509117,0.005
175,0.511895,0.005
176,0.51467,0.005
177,0.517444,0.005
178,0.520216,0.005
179,0.522985,0.005
180,0.525753,0.005
181,0.528518,0.005
182,0.531281,0.005
183,0.534042,0.005
184,0.536801,0.005
185,0.539558,0.005
186,0.542313,0.005
187,0.545065,0.005
188,0.547816,0.005
189,0.550564,0.005
190,0.55331,0.005
191,0.556054,0.005
192,0.558796,0.005
193,0.561536,0.005
194,0.564273,0.005
195,0.567009,0.005
196,0.569742,0.005
197,0.572473,0.005
198,0.575202,0.005
199,0.577929,0.005
200,0.580653,0.005
201,0.583376,0.005
202,0.586096,0.005
203,0.588814,0.005
204,0.59153,0.005
205,0.594243,0.005
206,0.596955,0.005
207,0.599664,0.005
208,0.602371,0.005
209,0.605076,0.005
210,0.607779,0.005
211,0.61048,0.005
212,0.613178,0.005
213,0.615874,0.005
214,0.618568,0.005
215,0.621259,0.005
216,0.623949,0.005
217,0.626636,0.005
218,0.629321,0.005
219,0.632004,0.005
220,0.634684,0.005
221,0.637363,0.005
222,0.640039,0.005
223,0.642713,0.005
224,0.645384,0.005
225,0.648054,0.005
226,0.650721,0.005
227,0.653385,0.005
228,0.656048,0.005
229,0.658708,0.005
230,0.661366,0.005
231,0.664022,0.005
232,0.666676,0.005
233,0.669327,0.005
234,0.671976,0.005
235,0.674623,0.005
236,0.677267,0.005
237,0.679909,0.005
238,0.682549,0.005
239,0.685186,0.005
240,0.687822,0.005
241,0.690455,0.005
242,0.693085,0.005
243,0.695714,0.005
244,0.69834,0.005
245,0.700963,0.005
246,0.703585,0.005
247,0.706204,0.005
248,0.708821,0.005
249,0.711435,0.005
250,0.714047,0.005
251,0.716657,0.005
252,0.719264,0.005
253,0.721869,0.005
254,0.724472,0.005
255,0.727073,0.005
256,0.729671,0.005
257,0.732266,0.005
258,0.73486,0.005
259,0.737451,0.005
260,0.740039,0.005
261,0.742626,0.005
262,0.74521,0.005
263,0.747791,0.005
264,0.75037,0.005
265,0.752947,0.005
266,0.755522,0.005
267,0.758094,0.005
268,0.760663,0.005
269,0.76323,0.005
270,0.765795,0.005
271,0.768358,0.005
272,0.770918,0.005
273,0.773476,0.005
274,0.776031,0.005
275,0.778584,0.005
276,0.781134,0.005
277,0.783682,0.005
278,0.786228,0.005
279,0.788771,0.005
280,0.791312,0.005
281,0.79385,0.005
282,0.796386,0.005
283,0.798919,0.005
284,0.80145,0.005
285,0.803979,0.005
286,0.806505,0.005
287,0.809029,0.005
288,0.81155,0.005
289,0.814069,0.005
290,0.816585,0.005
291,0.819099,0.005
292,0.821611,0.005
293,0.824119,0.005
294,0.826626,0.005
295,0.82913,0.005
296,0.831632,0.005
297,0.834131,0.005
298,0.836627,0.005
299,0.839121,0.005
300,0.841613,0.005
301,0.844102,0.005
302,0.846589,0.005
303,0.849073,0.005
304,0.851555,0.005
305,0.854034,0.005
306,0.85651,0.005
307,0.858984,0.005
308,0.861456,0.005
309,0.863925,0.005
310,0.866392,0.005
311,0.868856,0.005
312,0.871317,0.005
313,0.873776,0.005
314,0.876233,0.005
315,0.878687,0.005
316,0.881138,0.005
317,0.883587,0.005
318,0.886033,0.005
319,0.888477,0.005
320,0.890918,0.005
321,0.893356,0.005
322,0.895792,0.005
323,0.898226,0.005
324,0.900657,0.005
325,0.903085,0.005
326,0.905511,0.005
327,0.907934,0.005
328,0.910355,0.005
329,0.912773,0.005
330,0.915188,0.005
331,0.917601,0.005
332,0.920011,0.005
333,0.922419,0.005
334,0.924824,0.005
335,0.927226,0.005
336,0.929626,0.005
337,0.932023,0.005
338,0.934418,0.005
339,0.93681,0.005
340,0.939199,0.005
341,0.941586,0.005
342,0.94397,0.005
343,0.946352,0.005
344,0.948731,0.005
345,0.951107,0.005
346,0.953481,0.005
347,0.955851,0.005
348,0.95822,0.005
349,0.960585,0.005
350,0.962948,0.005
351,0.965309,0.005
352,0.967666,0.005
353,0.970021,0.005
354,0.972374,0.005
355,0.974724,0.005
356,0.977071,0.005
357,0.979416,0.005
358,0.981757,0.005
359,0.984097,0.005
360,0.986433,0.005
361,0.988767,0.005
362,0.991098,0.005
363,0.993426,0.005
364,0.995752,0.005
365,0.998075,0.005
366,1.00039,0.005
367,1.00271,0.005
368,1.00503,0.005
369,1.00734,0.005
370,1.00965,0.005
371,1.01196,0.005
372,1.01426,0.005
373,1.01656,0.005
374,1.01886,0.005
375,1.02116,0.005
376,1.02345,0.005
377,1.02574,0.005
378,1.02803,0.005
379,1.03031,0.005
380,1.03259,0.005
381,1.03487,0.005
382,1.03715,0.005
383,1.03942,0.005
384,1.04169,0.005
385,1.04396,0.005
386,1.04623,0.005
387,1.04849,0.005
388,1.05075,0.005
389,1.05301,0.005
390,1.05526,0.005
391,1.05751,0.005
392,1.05976,0.005
393,1.06201,0.005
394,1.06425,0.005
395,1.06649,0.005
396,1.06873,0.005
397,1.07097,0.005
398,1.0732,0.005
399,1.07543,0.005
400,1.07765,0.005
401,1.07988,0.005
402,1.0821,0.005
403,1.08432,0.005
404,1.08653,0.005
405,1.08875,0.005
406,1.09096,0.005
407,1.09316,0.005
408,1.09537,0.005
409,1.09757,0.005
410,1.09977,0.005
411,1.10196,0.005
412,1.10415,0.005
413,1.10634,0.005
414,1.10853,0.005
415,1.11072,0.005
416,1.1129,0.005
417,1.11508,0.005
418,1.11725,0.005
419,1.11942,0.005
420,1.12159,0.005
421,1.12376,0.005
422,1.12593,0.005
423,1.12809,0.005
424,1.13025,0.005
425,1.1324,0.005
426,1.13455,0.005
427,1.1367,0.005
428,1.13885,0.005
429,1.14099,0.005
430,1.14314,0.005
431,1.14527,0.005
432,1.14741,0.005
433,1.14954,0.005
434,1.15167,0.005
435,1.1538,0.005
436,1.15592,0.005
437,1.15804,0.005
438,1.16016,0.005
439,1.16228,0.005
440,1.16439,0.005
441,1.1665,0.005
442,1.1686,0.005
443,1.17071,0.005
444,1.17281,0.005
445,1.17491,0.005
446,1.177,0.005
447,1.17909,0.005
448,1.18118,0.005
449,1.18327,0.005
450,1.18535,0.005
451,1.18743,0.005
452,1.18951,0.005
453,1.19158,0.005
454,1.19365,0.005
455,1.19572,0.005
456,1.19778,0.005
457,1.19985,0.005
458,1.20191,0.005
459,1.20396,0.005
460,1.20602,0.005
461,1.20807,0.005
462,1.21011,0.005
463,1.21216,0.005
464,1.2142,0.005
465,1.21624,0.005
466,1.21827,0.005
467,1.2203,0.005
468,1.22233,0.005
469,1.22436,0.005
470,1.22638,0.005
471,1.2284,0.005
472,1.23042,0.005
473,1.23244,0.005
474,1.23445,0.005
475,1.23646,0.005
476,1.23846,0.005
477,1.24046,0.005
478,1.24246,0.005
479,1.24446,0.005
480,1.24645,0.005
481,1.24844,0.005
482,1.25043,0.005
483,1.25242,0.005
484,1.2544,0.005
485,1.25638,0.005
486,1.25835,0.005
487,1.26032,0.005
488,1.26229,0.005
489,1.26426,0.005
490,1.26622,0.005
491,1.26818,0.005
492,1.27014,0.005
493,1.27209,0.005
494,1.27404,0.005
495,1.27599,0.005
496,1.27794,0.005
497,1.27988,0.005
498,1.28182,0.005
499,1.28375,0.005
500,1.28569,0.005
501,1.28761,0.005
502,1.28954,0.005
503,1.29146,0.005
504,1.29338,0.005
505,1.2953,0.005
506,1.29722,0.005
507,1.29913,0.005
508,1.30104,0.005
509,1.30294,0.005
510,1.30484,0.005
511,1.30674,0.005
512,1.30864,0.005
513,1.31053,0.005
514,1.31242,0.005
515,1.31431,0.005
516,1.31619,0.005
517,1.31807,0.005
518,1.31995,0.005
519,1.32182,0.005
520,1.32369,0.005
521,1.32556,0.005
522,1.32742,0.005
523,1.32929,0.005
524,1.33114,0.005
525,1.333,0.005
526,1.33485,0.005
527,1.3367,0.005
528,1.33855,0.005
529,1.34039,0.005
530,1.34223,0.005
531,1.34407,0.005
532,1.3459,0.005
533,1.34773,0.005
534,1.34956,0.005
535,1.35138,0.005
536,1.3532,0.005
537,1.35502,0.005
538,1.35684,0.005
539,1.35865,0.005
540,1.36046,0.005
541,1.36226,0.005
542,1.36407,0.005
543,1.36586,0.005
544,1.36766,0.005
545,1.36945,0.005
546,1.37124,0.005
547,1.37303,0.005
548,1.37481,0.005
549,1.37659,0.005
550,1.37837,0.005
551,1.38015,0.005
552,1.38192,0.005
553,1.38368,0.005
554,1.38545,0.005
555,1.38721,0.005
556,1.38897,0.005
557,1.39072,0.005
558,1.39248,0.005
559,1.39423,0.005
560,1.39597,0.005
561,1.39771,0.005
562,1.39945,0.005
563,1.40119,0.005
564,1.40292,0.005
565,1.40465,0.005
566,1.40638,0.005
567,1.4081,0.005
568,1.40982,0.005
569,1.41154,0.005
570,1.41325,0.005
571,1.41497,0.005
572,1.41667,0.005
573,1.41838,0.005
574,1.42008,0.005
575,1.42178,0.005
576,1.42347,0.005
577,1.42516,0.005
578,1.42685,0.005
579,1.42854,0.005
580,1.43022,0.005
581,1.4319,0.005
582,1.43358,0.005
583,1.43525,0.005
584,1.43692,0.005
585,1.43858,0.005
586,1.44025,0.005
587,1.44191,0.005
588,1.44356,0.005
589,1.44522,0.005
590,1.44687,0.005
591,1.44852,0.005
592,1.45016,0.005
593,1.4518,0.005
594,1.45344,0.005
595,1.45507,0.005
596,1.4567,0.005
597,1.45833,0.005
598,1.45996,0.005
599,1.46158,0.005
600,1.4632,0.005
601,1.46481,0.005
602,1.46643,0.005
603,1.46803,0.005
604,1.46964,0.005
605,1.47124,0.005
606,1.47284,0.005
607,1.47444,0.005
608,1.47603,0.005
609,1.47762,0.005
610,1.47921,0.005
611,1.48079,0.005
612,1.48237,0.005
613,1.48395,0.005
614,1.48552,0.005
615,1.48709,0.005
616,1.48866,0.005
617,1.49023,0.005
618,1.49179,0.005
619,1.49334,0.005
620,1.4949,0.005
621,1.49645,0.005
622,1.498,0.005
623,1.49954,0.005
624,1.50109,0.005
625,1.50262,0.005
626,1.50416,0.005
627,1.50569,0.005
628,1.50722,0.005
629,1.50875,0.005
630,1.51027,0.005
631,1.51179,0.005
632,1.51331,0.005
633,1.51482,0.005
634,1.51633,0.005
635,1.51784,0.005
636,1.51934,0.005
637,1.52084,0.005
638,1.52234,0.005
639,1.52383,0.005
640,1.52532,0.005
641,1.52681,0.005
642,1.52829,0.005
643,1.52977,0.005
644,1.53125,0.005
645,1.53273,0.005
646,1.5342,0.005
647,1.53567,0.005
648,1.53713,0.005
649,1.53859,0.005
650,1.54005,0.005
651,1.54151,0.005
652,1.54296,0.005
653,1.54441,0.005
654,1.54586,0.005
655,1.5473,0.005
656,1.54874,0.005
657,1.55018,0.005
658,1.55161,0.005
659,1.55304,0.005
660,1.55447,0.005
661,1.55589,0.005
662,1.55731,0.005
663,1.55873,0.005
664,1.56014,0.005
665,1.56155,0.005
666,1.56296,0.005
667,1.56437,0.005
668,1.56577,0.005
669,1.56717,0.005
670,1.56856,0.005
671,1.56995,0.005
672,1.57134,0.005
673,1.57273,0.005
674,1.57411,0.005
675,1.57549,0.005
676,1.57687,0.005
677,1.57824,0.005
678,1.57961,0.005
679,1.58097,0.005
680,1.58234,0.005
681,1.5837,0.005
682,1.58506,0.005
683,1.58641,0.005
684,1.58776,0.005
685,1.58911,0.005
686,1.59045,0.005
687,1.59179,0.005
688,1.59313,0.005
689,1.59447,0.005
690,1.5958,0.005
691,1.59713,0.005
692,1.59845,0.005
693,1.59978,0.005
694,1.6011,0.005
695,1.60241,0.005
696,1.60373,0.005
697,1.60503,0.005
698,1.60634,0.005
699,1.60765,0.005
700,1.60895,0.005
701,1.61024,0.005
702,1.61154,0.005
703,1.61283,0.005
704,1.61412,0.005
705,1.6154,0.005
706,1.61668,0.005
707,1.61796,0.005
708,1.61924,0.005
709,1.62051,0.005
710,1.62178,0.005
711,1.62305,0.005
712,1.62431,0.005
713,1.62557,0.005
714,1.62683,0.005
715,1.62808,0.005
716,1.62933,0.005
717,1.63058,0.005
718,1.63182,0.005
719,1.63306,0.005
720,1.6343,0.005
721,1.63554,0.005
722,1.63677,0.005
723,1.638,0.005
724,1.63922,0.005
725,1.64045,0.005
726,1.64167,0.005
727,1.64288,0.005
728,1.6441,0.005
729,1.64531,0.005
730,1.64651,0.005
731,1.64772,0.005
732,1.64892,0.005
733,1.65012,0.005
734,1.65131,0.005
735,1.6525,0.005
736,1.65369,0.005
737,1.65488,0.005
738,1.65606,0.005
739,1.65724,0.005
740,1.65842,0.005
741,1.65959,0.005
742,1.66076,0.005
743,1.66193,0.005
744,1.6631,0.005
745,1.66426,0.005
746,1.66542,0.005
747,1.66657,0.005
748,1.66772,0.005
749,1.66887,0.005
750,1.67002,0.005
751,1.67116,0.005
752,1.6723,0.005
753,1.67344,0.005
754,1.67458,0.005
755,1.67571,0.005
756,1.67684,0.005
757,1.67796,0.005
758,1.67908,0.005
759,1.6802,0.005
760,1.68132,0.005
761,1.68243,0.005
762,1.68354,0.005
763,1.68465,0.005
764,1.68575,0.005
765,1.68686,0.005
766,1.68795,0.005
767,1.68905,0.005
768,1.69014,0.005
769,1.69123,0.005
770,1.69232,0.005
771,1.6934,0.005
772,1.69448,0.005
773,1.69556,0.005
774,1.69663,0.005
775,1.69771,0.005
776,1.69877,0.005
777,1.69984,0.005
778,1.7009,0.005
779,1.70196,0.005
780,1.70302,0.005
781,1.70408,0.005
782,1.70513,0.005
783,1.70617,0.005
784,1.70722,0.005
785,1.70826,0.005
786,1.7093,0.005
787,1.71034,0.005
788,1.71137,0.005
789,1.7124,0.005
790,1.71343,0.005
791,1.71446,0.005
792,1.71548,0.005
793,1.7165,0.005
794,1.71751,0.005
795,1.71853,0.005
796,1.71954,0.005
797,1.72055,0.005
798,1.72155,0.005
799,1.72255,0.005
800,1.72355,0.005
801,1.72455,0.005
802,1.72554,0.005
803,1.72653,0.005
804,1.72752,0.005
805,1.7285,0.005
806,1.72949,0.005
807,1.73047,0.005
808,1.73144,0.005
809,1.73242,0.005
810,1.73339,0.005
811,1.73435,0.005
812,1.73532,0.005
813,1.73628,0.005
814,1.73724,0.005
815,1.7382,0.005
816,1.73915,0.005
817,1.7401,0.005
818,1.74105,0.005
819,1.742,0.005
820,1.74294,0.005
821,1.74388,0.005
822,1.74482,0.005
823,1.74575,0.005
824,1.74668,0.005
825,1.74761,0.005
826,1.74854,0.005
827,1.74946,0.005
828,1.75038,0.005
829,1.7513,0.005
830,1.75221,0.005
831,1.75313,0.005
832,1.75404,0.005
833,1.75494,0.005
834,1.75585,0.005
835,1.75675,0.005
836,1.75765,0.005
837,1.75854,0.005
838,1.75944,0.005
839,1.76033,0.005
840,1.76121,0.005
841,1.7621,0.005
842,1.76298,0.005
843,1.76386,0.005
844,1.76474,0.005
845,1.76561,0.005
846,1.76648,0.005
847,1.76735,0.005
848,1.76822,0.005
849,1.76908,0.005
850,1.76994,0.005
851,1.7708,0.005
852,1.77166,0.005
853,1.77251,0.005
854,1.77336,0.005
855,1.77421,0.005
856,1.77506,0.005
857,1.7759,0.005
858,1.77674,0.005
859,1.77757,0.005
860,1.77841,0.005
861,1.77924,0.005
862,1.78007,0.005
863,1.7809,0.005
864,1.78172,0.005
865,1.78254,0.005
866,1.78336,0.005
867,1.78418,0.005
868,1.78499,0.005
869,1.78581,0.005
870,1.78661,0.005
871,1.78742,0.005
872,1.78822,0.005
873,1.78903,0.005
874,1.78982,0.005
875,1.79062,0.005
876,1.79141,0.005
877,1.7922,0.005
878,1.79299,0.005
879,1.79378,0.005
880,1.79456,0.005
881,1.79534,0.005
882,1.79612,0.005
883,1.7969,0.005
884,1.79767,0.005
885,1.79844,0.005
886,1.79921,0.005
887,1.79998,0.005
888,1.80074,0.005
889,1.8015,0.005
890,1.80226,0.005
891,1.80302,0.005
892,1.80377,0.005
893,1.80452,0.005
894,1.80527,0.005
895,1.80602,0.005
896,1.80676,0.005
897,1.8075,0.005
898,1.80824,0.005
899,1.80898,0.005
900,1.80971,0.005
901,1.81044,0.005
902,1.81117,0.005
903,1.8119,0.005
904,1.81262,0.005
905,1.81334,0.005
906,1.81406,0.005
907,1.81478,0.005
908,1.8155,0.005
909,1.81621,0.005
910,1.81692,0.005
911,1.81763,0.005
912,1.81833,0.005
913,1.81903,0.005
914,1.81974,0.005
915,1.82043,0.005
916,1.82113,0.005
917,1.82182,0.005
918,1.82251,0.005
919,1.8232,0.005
920,1.82389,0.005
921,1.82457,0.005
922,1.82526,0.005
